dish_id,image_path,weight_g,carbs_g,protein_g,fat_g
dish_1565640914,imagery/realsense_overhead/dish_1565640914/rgb.png,457.0,20.476,55.195,53.178001
dish_1563294987,imagery/realsense_overhead/dish_1563294987/rgb.png,18.0,0.252,6.66,7.56
dish_1565117463,imagery/realsense_overhead/dish_1565117463/rgb.png,248.0,53.588001,19.696001,15.939
dish_1560455090,imagery/realsense_overhead/dish_1560455090/rgb.png,155.0,5.679,7.683,0.966
dish_1567007783,imagery/realsense_overhead/dish_1567007783/rgb.png,106.0,11.94,0.879,0.352
dish_1561392410,imagery/realsense_overhead/dish_1561392410/rgb.png,84.0,4.452,10.635,14.055
dish_1566846997,imagery/realsense_overhead/dish_1566846997/rgb.png,168.0,4.797582,32.916782,20.575924
dish_1560456348,imagery/realsense_overhead/dish_1560456348/rgb.png,149.0,4.561613,29.940079,7.533189
dish_1561062586,imagery/realsense_overhead/dish_1561062586/rgb.png,89.0,20.365366,2.566732,3.318568
dish_1565799565,imagery/realsense_overhead/dish_1565799565/rgb.png,396.0,15.923562,32.560978,2.538439
dish_1561576887,imagery/realsense_overhead/dish_1561576887/rgb.png,47.0,2.718627,0.460784,0.552941
dish_1559060106,imagery/realsense_overhead/dish_1559060106/rgb.png,195.0,23.68,8.907001,8.643
dish_1560368712,imagery/realsense_overhead/dish_1560368712/rgb.png,142.0,8.361059,3.578753,12.029318
dish_1566849987,imagery/realsense_overhead/dish_1566849987/rgb.png,540.0,20.534,80.740997,16.635
dish_1565117892,imagery/realsense_overhead/dish_1565117892/rgb.png,102.0,0.0,29.58,0.612
dish_1563218408,imagery/realsense_overhead/dish_1563218408/rgb.png,87.0,27.84,10.44,10.44
dish_1561577678,imagery/realsense_overhead/dish_1561577678/rgb.png,104.0,3.08658,21.246046,12.566033
dish_1563897439,imagery/realsense_overhead/dish_1563897439/rgb.png,578.0,29.215488,37.387806,3.301512
dish_1558722842,imagery/realsense_overhead/dish_1558722842/rgb.png,58.0,2.262,0.522,0.116
dish_1565884766,imagery/realsense_overhead/dish_1565884766/rgb.png,546.0,34.176998,47.687,12.795
dish_1561575170,imagery/realsense_overhead/dish_1561575170/rgb.png,171.0,8.55,3.078,0.513
dish_1563294408,imagery/realsense_overhead/dish_1563294408/rgb.png,83.0,10.79,0.415,0.083
dish_1564690194,imagery/realsense_overhead/dish_1564690194/rgb.png,430.0,43.004883,42.087563,34.428013
dish_1565369971,imagery/realsense_overhead/dish_1565369971/rgb.png,134.0,7.46375,13.27765,15.695424
dish_1564170542,imagery/realsense_overhead/dish_1564170542/rgb.png,440.0,18.044437,52.976246,25.166206
dish_1563897870,imagery/realsense_overhead/dish_1563897870/rgb.png,249.0,29.879999,5.976,3.486
dish_1565898128,imagery/realsense_overhead/dish_1565898128/rgb.png,134.0,6.154403,24.271492,8.73466
dish_1565204931,imagery/realsense_overhead/dish_1565204931/rgb.png,515.0,49.572693,22.7292,13.301519
dish_1563812615,imagery/realsense_overhead/dish_1563812615/rgb.png,386.0,17.201342,39.896744,18.810022
dish_1568055986,imagery/realsense_overhead/dish_1568055986/rgb.png,76.0,5.976,0.74,3.468
dish_1558028772,imagery/realsense_overhead/dish_1558028772/rgb.png,192.0,15.76,1.208,0.253
dish_1559846073,imagery/realsense_overhead/dish_1559846073/rgb.png,85.0,9.13,1.192,0.287
dish_1566835641,imagery/realsense_overhead/dish_1566835641/rgb.png,546.0,14.950245,48.643902,2.569756
dish_1562790295,imagery/realsense_overhead/dish_1562790295/rgb.png,268.0,11.449524,28.011915,44.67403
dish_1558031351,imagery/realsense_overhead/dish_1558031351/rgb.png,41.0,3.116,0.246,0.041
dish_1562871297,imagery/realsense_overhead/dish_1562871297/rgb.png,47.0,15.745001,5.264,4.418
dish_1562690074,imagery/realsense_overhead/dish_1562690074/rgb.png,104.0,3.018018,14.246227,21.608747
dish_1568060414,imagery/realsense_overhead/dish_1568060414/rgb.png,146.0,7.950584,2.632836,2.133646
dish_1562169840,imagery/realsense_overhead/dish_1562169840/rgb.png,389.0,21.785473,41.75605,53.890759
dish_1558459059,imagery/realsense_overhead/dish_1558459059/rgb.png,42.0,7.56,0.294,0.084
dish_1559589942,imagery/realsense_overhead/dish_1559589942/rgb.png,179.0,36.630001,13.488,10.175
dish_1565123816,imagery/realsense_overhead/dish_1565123816/rgb.png,110.0,13.950899,19.241669,12.352043
dish_1561576320,imagery/realsense_overhead/dish_1561576320/rgb.png,383.0,27.520807,41.561111,24.312891
dish_1565809120,imagery/realsense_overhead/dish_1565809120/rgb.png,502.0,22.898001,63.227997,1.734
dish_1563996441,imagery/realsense_overhead/dish_1563996441/rgb.png,65.0,2.617095,1.559902,7.624641
dish_1562700685,imagery/realsense_overhead/dish_1562700685/rgb.png,110.0,3.63,3.41,0.33
dish_1566333291,imagery/realsense_overhead/dish_1566333291/rgb.png,439.0,49.02037,41.324966,21.439438
dish_1565797671,imagery/realsense_overhead/dish_1565797671/rgb.png,102.0,9.799999,0.644,0.236
dish_1559933834,imagery/realsense_overhead/dish_1559933834/rgb.png,458.0,22.731771,54.541294,51.820778
dish_1565640894,imagery/realsense_overhead/dish_1565640894/rgb.png,422.0,20.476002,55.195004,18.178001
dish_1568405306,imagery/realsense_overhead/dish_1568405306/rgb.png,336.0,15.891708,35.916676,24.294468
dish_1563308353,imagery/realsense_overhead/dish_1563308353/rgb.png,140.0,10.880392,1.31949,1.002588
dish_1564773942,imagery/realsense_overhead/dish_1564773942/rgb.png,442.0,25.0912,52.546329,19.902781
dish_1562686577,imagery/realsense_overhead/dish_1562686577/rgb.png,531.0,56.031998,29.221001,24.720999
dish_1560961107,imagery/realsense_overhead/dish_1560961107/rgb.png,320.0,67.513,8.6632,6.124001
dish_1563475788,imagery/realsense_overhead/dish_1563475788/rgb.png,78.0,10.139999,0.39,0.078
dish_1562096584,imagery/realsense_overhead/dish_1562096584/rgb.png,90.0,11.278716,2.650751,4.666848
dish_1565799597,imagery/realsense_overhead/dish_1565799597/rgb.png,457.0,20.559563,32.926975,2.660439
dish_1562959599,imagery/realsense_overhead/dish_1562959599/rgb.png,281.0,28.355869,25.209208,26.581678
dish_1558376768,imagery/realsense_overhead/dish_1558376768/rgb.png,143.0,0.429,20.02,0.286
dish_1558372771,imagery/realsense_overhead/dish_1558372771/rgb.png,311.0,26.709002,38.307999,32.981003
dish_1565987116,imagery/realsense_overhead/dish_1565987116/rgb.png,397.0,10.671,49.667999,17.283001
dish_1564169932,imagery/realsense_overhead/dish_1564169932/rgb.png,473.0,42.810986,65.773155,37.374702
dish_1564000417,imagery/realsense_overhead/dish_1564000417/rgb.png,128.0,42.880001,14.336,12.032
dish_1567022180,imagery/realsense_overhead/dish_1567022180/rgb.png,162.0,11.146,2.052,0.324
dish_1560444967,imagery/realsense_overhead/dish_1560444967/rgb.png,252.0,23.811623,4.947491,10.071443
dish_1562009148,imagery/realsense_overhead/dish_1562009148/rgb.png,210.0,8.085415,21.893772,13.086175
dish_1566416455,imagery/realsense_overhead/dish_1566416455/rgb.png,403.0,37.502293,21.239441,20.356852
dish_1566849295,imagery/realsense_overhead/dish_1566849295/rgb.png,239.0,14.87,16.992001,26.828001
dish_1562958603,imagery/realsense_overhead/dish_1562958603/rgb.png,93.0,9.436001,10.408,10.417
dish_1558457415,imagery/realsense_overhead/dish_1558457415/rgb.png,80.0,14.400001,0.8,0.0
dish_1566419510,imagery/realsense_overhead/dish_1566419510/rgb.png,103.0,34.505001,11.536,9.681999
dish_1559844323,imagery/realsense_overhead/dish_1559844323/rgb.png,161.0,32.740002,18.487,39.761997
dish_1558029686,imagery/realsense_overhead/dish_1558029686/rgb.png,22.0,0.308,8.14,9.24
dish_1561392386,imagery/realsense_overhead/dish_1561392386/rgb.png,51.0,2.142,9.843,13.923
dish_1564685482,imagery/realsense_overhead/dish_1564685482/rgb.png,337.0,63.400967,40.429775,49.484638
dish_1562181247,imagery/realsense_overhead/dish_1562181247/rgb.png,220.0,11.534341,49.149761,45.323471
dish_1559841061,imagery/realsense_overhead/dish_1559841061/rgb.png,99.0,6.256,7.182,4.865
dish_1564171996,imagery/realsense_overhead/dish_1564171996/rgb.png,484.0,37.141384,43.830639,21.996632
dish_1558641007,imagery/realsense_overhead/dish_1558641007/rgb.png,57.0,5.7,0.513,0.114
dish_1561148336,imagery/realsense_overhead/dish_1561148336/rgb.png,68.0,16.327492,5.454762,4.566122
dish_1565382833,imagery/realsense_overhead/dish_1565382833/rgb.png,228.0,44.098686,17.446737,17.709755
dish_1558380804,imagery/realsense_overhead/dish_1558380804/rgb.png,27.0,1.431,0.594,0.108
dish_1558642021,imagery/realsense_overhead/dish_1558642021/rgb.png,421.0,52.488003,5.78,3.317
dish_1561751897,imagery/realsense_overhead/dish_1561751897/rgb.png,199.0,7.834482,36.95565,17.961365
dish_1562008549,imagery/realsense_overhead/dish_1562008549/rgb.png,405.0,55.659386,22.356302,12.240784
dish_1558725193,imagery/realsense_overhead/dish_1558725193/rgb.png,132.0,29.964001,29.568001,65.340004
dish_1561661479,imagery/realsense_overhead/dish_1561661479/rgb.png,166.0,13.715836,21.488853,10.854464
dish_1568319899,imagery/realsense_overhead/dish_1568319899/rgb.png,377.0,44.54575,41.033432,30.993277
dish_1559059924,imagery/realsense_overhead/dish_1559059924/rgb.png,20.0,0.28,7.4,8.4
dish_1562602945,imagery/realsense_overhead/dish_1562602945/rgb.png,492.0,45.249252,19.971214,6.017155
dish_1556573514,imagery/realsense_overhead/dish_1556573514/rgb.png,23.0,1.219,0.506,0.092
dish_1562603813,imagery/realsense_overhead/dish_1562603813/rgb.png,146.0,46.719997,3.796,32.119999
dish_1568666329,imagery/realsense_overhead/dish_1568666329/rgb.png,594.0,19.77,72.891998,42.484001
dish_1559239912,imagery/realsense_overhead/dish_1559239912/rgb.png,128.0,15.36,1.152,0.128
dish_1559243887,imagery/realsense_overhead/dish_1559243887/rgb.png,50.0,11.35,11.200001,24.75
dish_1558640311,imagery/realsense_overhead/dish_1558640311/rgb.png,276.0,26.114,2.242,0.552
dish_1562876732,imagery/realsense_overhead/dish_1562876732/rgb.png,291.0,36.560165,27.639404,13.169589
dish_1563294491,imagery/realsense_overhead/dish_1563294491/rgb.png,328.0,37.573997,2.051,0.664
dish_1558628760,imagery/realsense_overhead/dish_1558628760/rgb.png,198.0,38.595001,6.879,5.757
dish_1565721828,imagery/realsense_overhead/dish_1565721828/rgb.png,239.0,18.909,2.8815,5.3935
dish_1561741090,imagery/realsense_overhead/dish_1561741090/rgb.png,221.0,11.469999,15.538,5.977
dish_1561393715,imagery/realsense_overhead/dish_1561393715/rgb.png,49.0,3.43,1.176,0.196
dish_1562085132,imagery/realsense_overhead/dish_1562085132/rgb.png,17.0,0.238,6.29,7.14
dish_1561574623,imagery/realsense_overhead/dish_1561574623/rgb.png,152.0,7.020422,13.90319,4.01018
dish_1560367193,imagery/realsense_overhead/dish_1560367193/rgb.png,317.0,15.907618,12.104685,6.488616
dish_1562699612,imagery/realsense_overhead/dish_1562699612/rgb.png,74.0,15.661942,2.793359,2.671786
dish_1560369255,imagery/realsense_overhead/dish_1560369255/rgb.png,61.0,1.979007,12.538679,7.923563
dish_1565021675,imagery/realsense_overhead/dish_1565021675/rgb.png,575.0,27.448196,41.17012,3.358805
dish_1566587182,imagery/realsense_overhead/dish_1566587182/rgb.png,377.0,22.501673,31.371517,37.361893
dish_1562872396,imagery/realsense_overhead/dish_1562872396/rgb.png,186.0,3.96911,28.588114,5.108879
dish_1559241099,imagery/realsense_overhead/dish_1559241099/rgb.png,382.0,51.246647,2.417124,0.93439
dish_1562602589,imagery/realsense_overhead/dish_1562602589/rgb.png,106.0,4.452,20.458,28.938
dish_1560802853,imagery/realsense_overhead/dish_1560802853/rgb.png,118.0,8.76357,16.906691,3.307635
dish_1562603867,imagery/realsense_overhead/dish_1562603867/rgb.png,369.0,66.269196,32.184002,74.496643
dish_1558382263,imagery/realsense_overhead/dish_1558382263/rgb.png,425.0,23.453999,27.487001,19.562
dish_1560367333,imagery/realsense_overhead/dish_1560367333/rgb.png,427.0,18.360016,33.176849,13.564784
dish_1566416299,imagery/realsense_overhead/dish_1566416299/rgb.png,86.0,5.8695,1.5093,2.23385
dish_1563221602,imagery/realsense_overhead/dish_1563221602/rgb.png,306.0,36.09898,33.676075,19.033884
dish_1558114484,imagery/realsense_overhead/dish_1558114484/rgb.png,28.0,0.392,10.360001,11.759999
dish_1563555543,imagery/realsense_overhead/dish_1563555543/rgb.png,280.0,21.466,13.845,14.559
dish_1563305005,imagery/realsense_overhead/dish_1563305005/rgb.png,720.0,23.725708,142.649384,35.681553
dish_1565383062,imagery/realsense_overhead/dish_1565383062/rgb.png,403.0,12.198999,39.654999,18.207001
dish_1560798815,imagery/realsense_overhead/dish_1560798815/rgb.png,341.0,46.987759,22.861877,15.423538
dish_1563389548,imagery/realsense_overhead/dish_1563389548/rgb.png,194.0,0.194,43.843998,28.906
dish_1558639526,imagery/realsense_overhead/dish_1558639526/rgb.png,78.0,7.8,0.702,0.156
dish_1562010293,imagery/realsense_overhead/dish_1562010293/rgb.png,404.0,13.270199,59.485043,37.303101
dish_1562686520,imagery/realsense_overhead/dish_1562686520/rgb.png,226.0,5.016,26.6,23.860001
dish_1558380014,imagery/realsense_overhead/dish_1558380014/rgb.png,134.0,24.120001,0.938,0.268
dish_1562613010,imagery/realsense_overhead/dish_1562613010/rgb.png,128.0,1.696,18.848,0.608
dish_1558631932,imagery/realsense_overhead/dish_1558631932/rgb.png,355.0,49.670998,4.735,3.174
dish_1563911185,imagery/realsense_overhead/dish_1563911185/rgb.png,133.0,7.845087,18.49971,5.896484
dish_1560367698,imagery/realsense_overhead/dish_1560367698/rgb.png,295.0,33.583664,43.318321,26.010103
dish_1558379712,imagery/realsense_overhead/dish_1558379712/rgb.png,119.0,27.013,26.656,58.904999
dish_1567612954,imagery/realsense_overhead/dish_1567612954/rgb.png,155.0,27.219513,1.512195,3.780488
dish_1558722968,imagery/realsense_overhead/dish_1558722968/rgb.png,284.0,42.313999,21.416,40.076
dish_1561663606,imagery/realsense_overhead/dish_1561663606/rgb.png,347.0,40.144989,52.672283,10.804142
dish_1562949205,imagery/realsense_overhead/dish_1562949205/rgb.png,57.0,3.768,4.8,5.13
dish_1566332268,imagery/realsense_overhead/dish_1566332268/rgb.png,595.0,22.379,54.752998,31.404999
dish_1558116436,imagery/realsense_overhead/dish_1558116436/rgb.png,17.0,0.238,6.29,7.14
dish_1566849387,imagery/realsense_overhead/dish_1566849387/rgb.png,517.0,21.535,60.082001,34.511002
dish_1561481673,imagery/realsense_overhead/dish_1561481673/rgb.png,324.0,36.400002,25.962002,27.25
dish_1558380181,imagery/realsense_overhead/dish_1558380181/rgb.png,313.0,32.721001,29.021999,18.373999
dish_1567625294,imagery/realsense_overhead/dish_1567625294/rgb.png,32.0,2.88,0.64,4.8
dish_1564169644,imagery/realsense_overhead/dish_1564169644/rgb.png,163.0,54.605,18.256001,15.322
dish_1558640941,imagery/realsense_overhead/dish_1558640941/rgb.png,53.0,5.3,0.477,0.106
dish_1557936645,imagery/realsense_overhead/dish_1557936645/rgb.png,36.0,2.88,0.252,0.108
dish_1559844611,imagery/realsense_overhead/dish_1559844611/rgb.png,81.0,14.580001,0.567,0.162
dish_1558028492,imagery/realsense_overhead/dish_1558028492/rgb.png,61.0,4.88,0.488,0.122
dish_1563395449,imagery/realsense_overhead/dish_1563395449/rgb.png,222.0,29.68194,9.570897,6.977337
dish_1568313640,imagery/realsense_overhead/dish_1568313640/rgb.png,145.0,8.9,3.152,3.652
dish_1561492665,imagery/realsense_overhead/dish_1561492665/rgb.png,93.0,4.689008,10.342231,8.595007
dish_1563555563,imagery/realsense_overhead/dish_1563555563/rgb.png,304.0,21.802,22.725,24.639
dish_1559844272,imagery/realsense_overhead/dish_1559844272/rgb.png,80.0,18.16,17.92,39.599998
dish_1566849269,imagery/realsense_overhead/dish_1566849269/rgb.png,153.0,9.452,16.304001,17.626001
dish_1565194823,imagery/realsense_overhead/dish_1565194823/rgb.png,619.0,40.727619,39.960121,4.763721
dish_1562008517,imagery/realsense_overhead/dish_1562008517/rgb.png,370.0,54.154385,21.236305,11.505786
dish_1558026684,imagery/realsense_overhead/dish_1558026684/rgb.png,71.0,5.68,0.568,0.142
dish_1562602803,imagery/realsense_overhead/dish_1562602803/rgb.png,120.0,10.074251,9.310214,5.278155
dish_1559842374,imagery/realsense_overhead/dish_1559842374/rgb.png,137.0,21.091,13.040001,26.518002
dish_1563305513,imagery/realsense_overhead/dish_1563305513/rgb.png,228.0,76.380005,25.536001,21.431999
dish_1562872470,imagery/realsense_overhead/dish_1562872470/rgb.png,282.0,21.324808,34.486359,8.330789
dish_1562875898,imagery/realsense_overhead/dish_1562875898/rgb.png,342.0,28.964979,23.360405,18.015085
dish_1559843052,imagery/realsense_overhead/dish_1559843052/rgb.png,130.0,13.049999,0.963,0.39
dish_1564432165,imagery/realsense_overhead/dish_1564432165/rgb.png,160.0,29.141865,8.381219,11.339486
dish_1567007814,imagery/realsense_overhead/dish_1567007814/rgb.png,152.0,17.92,1.109,0.398
dish_1562617416,imagery/realsense_overhead/dish_1562617416/rgb.png,168.0,23.620001,9.872,8.242
dish_1567110756,imagery/realsense_overhead/dish_1567110756/rgb.png,42.0,13.860001,4.62,4.074
dish_1559846585,imagery/realsense_overhead/dish_1559846585/rgb.png,201.0,30.551998,0.804,0.201
dish_1565118782,imagery/realsense_overhead/dish_1565118782/rgb.png,353.0,17.046598,43.740959,34.1091
dish_1559578599,imagery/realsense_overhead/dish_1559578599/rgb.png,193.0,25.422001,10.045,9.825
dish_1558632080,imagery/realsense_overhead/dish_1558632080/rgb.png,68.0,14.96,2.108,1.632
dish_1558718906,imagery/realsense_overhead/dish_1558718906/rgb.png,247.0,36.890999,9.815001,14.228001
dish_1564428102,imagery/realsense_overhead/dish_1564428102/rgb.png,107.0,4.446124,2.430635,12.706974
dish_1560526490,imagery/realsense_overhead/dish_1560526490/rgb.png,170.0,16.85125,2.338025,8.34413
dish_1568405405,imagery/realsense_overhead/dish_1568405405/rgb.png,74.0,2.599673,1.578183,7.985471
dish_1560541680,imagery/realsense_overhead/dish_1560541680/rgb.png,77.0,3.100251,1.847884,9.032269
dish_1561147944,imagery/realsense_overhead/dish_1561147944/rgb.png,34.0,2.258935,0.820393,3.643008
dish_1561393741,imagery/realsense_overhead/dish_1561393741/rgb.png,165.0,5.286,12.776,12.956
dish_1562703345,imagery/realsense_overhead/dish_1562703345/rgb.png,58.0,19.140001,6.38,5.626
dish_1559239369,imagery/realsense_overhead/dish_1559239369/rgb.png,276.0,31.919998,3.068,0.612
dish_1562963648,imagery/realsense_overhead/dish_1562963648/rgb.png,247.0,33.273422,10.225956,9.243377
dish_1565022027,imagery/realsense_overhead/dish_1565022027/rgb.png,267.0,17.043879,18.578049,2.549122
dish_1562686492,imagery/realsense_overhead/dish_1562686492/rgb.png,100.0,3.0,14.0,10.0
dish_1563997418,imagery/realsense_overhead/dish_1563997418/rgb.png,400.0,24.548904,34.666901,43.175797
dish_1560456370,imagery/realsense_overhead/dish_1560456370/rgb.png,186.0,14.921614,30.939077,7.644188
dish_1562686664,imagery/realsense_overhead/dish_1562686664/rgb.png,209.0,29.26,1.463,0.627
dish_1566851704,imagery/realsense_overhead/dish_1566851704/rgb.png,348.0,46.817013,26.711891,18.996983
dish_1565724552,imagery/realsense_overhead/dish_1565724552/rgb.png,298.0,15.722977,4.621049,4.671976
dish_1560453294,imagery/realsense_overhead/dish_1560453294/rgb.png,138.0,5.698969,16.2197,2.781752
dish_1566500963,imagery/realsense_overhead/dish_1566500963/rgb.png,25.0,0.9,0.725,0.1
dish_1558110297,imagery/realsense_overhead/dish_1558110297/rgb.png,51.0,7.14,0.357,0.153
dish_1562783605,imagery/realsense_overhead/dish_1562783605/rgb.png,270.0,14.309999,5.94,1.08
dish_1562011727,imagery/realsense_overhead/dish_1562011727/rgb.png,182.0,5.197382,35.659843,22.290583
dish_1566847043,imagery/realsense_overhead/dish_1566847043/rgb.png,483.0,15.362316,35.713329,24.615379
dish_1565884738,imagery/realsense_overhead/dish_1565884738/rgb.png,463.0,7.036,41.130001,0.926
dish_1565726915,imagery/realsense_overhead/dish_1565726915/rgb.png,251.0,18.610243,4.369489,12.527685
dish_1559239256,imagery/realsense_overhead/dish_1559239256/rgb.png,128.0,15.36,1.152,0.128
dish_1563824406,imagery/realsense_overhead/dish_1563824406/rgb.png,387.0,17.138,39.376999,28.472
dish_1561737223,imagery/realsense_overhead/dish_1561737223/rgb.png,334.0,10.969001,38.809002,32.519001
dish_1566502271,imagery/realsense_overhead/dish_1566502271/rgb.png,359.0,13.685196,37.940281,10.505252
dish_1564605328,imagery/realsense_overhead/dish_1564605328/rgb.png,349.0,57.831768,20.289171,25.873276
dish_1559332822,imagery/realsense_overhead/dish_1559332822/rgb.png,408.0,15.932929,51.690758,28.622438
dish_1563908957,imagery/realsense_overhead/dish_1563908957/rgb.png,159.0,8.02375,4.40885,3.572825
dish_1562168673,imagery/realsense_overhead/dish_1562168673/rgb.png,73.0,8.614903,1.229,2.270678
dish_1567542986,imagery/realsense_overhead/dish_1567542986/rgb.png,498.0,62.959728,34.741642,24.521738
dish_1568401090,imagery/realsense_overhead/dish_1568401090/rgb.png,614.0,18.445999,108.667999,73.225998
dish_1567106646,imagery/realsense_overhead/dish_1567106646/rgb.png,201.0,13.602001,2.557,0.347
dish_1563302391,imagery/realsense_overhead/dish_1563302391/rgb.png,311.0,22.372875,45.017166,14.095317
dish_1560369273,imagery/realsense_overhead/dish_1560369273/rgb.png,221.0,10.639672,36.668308,28.424227
dish_1566934085,imagery/realsense_overhead/dish_1566934085/rgb.png,259.0,7.442439,4.01239,5.281902
dish_1558115169,imagery/realsense_overhead/dish_1558115169/rgb.png,28.0,0.392,10.360001,11.759999
dish_1560442374,imagery/realsense_overhead/dish_1560442374/rgb.png,233.0,21.202999,1.165,0.233
dish_1560527225,imagery/realsense_overhead/dish_1560527225/rgb.png,503.0,31.893578,52.88044,65.745911
dish_1558628711,imagery/realsense_overhead/dish_1558628711/rgb.png,129.0,30.573,1.677,0.129
dish_1563565415,imagery/realsense_overhead/dish_1563565415/rgb.png,284.0,24.998693,21.371407,18.174141
dish_1567106668,imagery/realsense_overhead/dish_1567106668/rgb.png,248.0,18.302002,2.98,0.441
dish_1560357297,imagery/realsense_overhead/dish_1560357297/rgb.png,492.0,10.706,59.336998,71.887001
dish_1559844458,imagery/realsense_overhead/dish_1559844458/rgb.png,81.0,14.580001,0.567,0.162
dish_1560444756,imagery/realsense_overhead/dish_1560444756/rgb.png,418.0,38.239998,2.26,0.588
dish_1558110245,imagery/realsense_overhead/dish_1558110245/rgb.png,51.0,7.14,0.357,0.153
dish_1564588820,imagery/realsense_overhead/dish_1564588820/rgb.png,156.0,1.092,15.6,0.312
dish_1563984199,imagery/realsense_overhead/dish_1563984199/rgb.png,670.0,22.243999,48.598003,1.278
dish_1563913588,imagery/realsense_overhead/dish_1563913588/rgb.png,68.0,22.780001,7.616,6.392
dish_1565728591,imagery/realsense_overhead/dish_1565728591/rgb.png,322.0,29.471991,30.975548,15.848898
dish_1559849097,imagery/realsense_overhead/dish_1559849097/rgb.png,325.0,55.626003,14.261001,29.044003
dish_1562787745,imagery/realsense_overhead/dish_1562787745/rgb.png,58.0,7.984723,1.862764,5.704968
dish_1563898107,imagery/realsense_overhead/dish_1563898107/rgb.png,424.0,34.801258,25.451927,23.117477
dish_1563900120,imagery/realsense_overhead/dish_1563900120/rgb.png,49.0,8.604878,0.478049,1.195122
dish_1560874548,imagery/realsense_overhead/dish_1560874548/rgb.png,72.0,10.08,0.504,0.216
dish_1558721959,imagery/realsense_overhead/dish_1558721959/rgb.png,62.0,2.418,0.558,0.124
dish_1561491154,imagery/realsense_overhead/dish_1561491154/rgb.png,158.0,5.614334,18.301338,18.455791
dish_1563477736,imagery/realsense_overhead/dish_1563477736/rgb.png,234.0,15.535334,20.962175,14.928542
dish_1558639195,imagery/realsense_overhead/dish_1558639195/rgb.png,346.0,56.199997,4.554,3.112
dish_1560454970,imagery/realsense_overhead/dish_1560454970/rgb.png,55.0,2.145,0.495,0.11
dish_1556575083,imagery/realsense_overhead/dish_1556575083/rgb.png,64.0,5.76,2.176,0.192
dish_1562099157,imagery/realsense_overhead/dish_1562099157/rgb.png,207.0,19.895029,18.076714,14.06156
dish_1560800918,imagery/realsense_overhead/dish_1560800918/rgb.png,40.0,7.729096,1.983562,3.925041
dish_1563218201,imagery/realsense_overhead/dish_1563218201/rgb.png,156.0,0.156,35.256001,23.244001
dish_1558722748,imagery/realsense_overhead/dish_1558722748/rgb.png,49.0,10.78,1.519,1.176
dish_1567628193,imagery/realsense_overhead/dish_1567628193/rgb.png,439.0,42.993248,41.068039,40.014809
dish_1566328988,imagery/realsense_overhead/dish_1566328988/rgb.png,398.0,66.904915,56.313553,26.880571
dish_1560441339,imagery/realsense_overhead/dish_1560441339/rgb.png,154.0,11.053999,17.479,18.092001
dish_1563898688,imagery/realsense_overhead/dish_1563898688/rgb.png,93.0,6.51,2.232,0.372
dish_1565021965,imagery/realsense_overhead/dish_1565021965/rgb.png,177.0,1.239,17.700001,0.354
dish_1561753021,imagery/realsense_overhead/dish_1561753021/rgb.png,573.0,43.13065,81.844078,46.218571
dish_1565640576,imagery/realsense_overhead/dish_1565640576/rgb.png,267.0,11.782665,28.774073,16.090178
dish_1560543605,imagery/realsense_overhead/dish_1560543605/rgb.png,501.0,22.652529,63.553284,27.281401
dish_1560961385,imagery/realsense_overhead/dish_1560961385/rgb.png,293.0,23.794003,12.781,11.830999
dish_1565711453,imagery/realsense_overhead/dish_1565711453/rgb.png,134.0,2.144,13.400001,14.74
dish_1564590115,imagery/realsense_overhead/dish_1564590115/rgb.png,121.0,21.248781,1.180488,2.951219
dish_1561577731,imagery/realsense_overhead/dish_1561577731/rgb.png,334.0,13.37958,26.309046,13.256033
dish_1568044634,imagery/realsense_overhead/dish_1568044634/rgb.png,789.0,38.542122,49.524952,4.152878
dish_1561663914,imagery/realsense_overhead/dish_1561663914/rgb.png,205.0,20.362743,21.90077,10.54297
dish_1564082323,imagery/realsense_overhead/dish_1564082323/rgb.png,518.0,22.46674,103.612755,24.989885
dish_1562613898,imagery/realsense_overhead/dish_1562613898/rgb.png,162.0,15.197055,4.350647,6.026607
dish_1563566626,imagery/realsense_overhead/dish_1563566626/rgb.png,54.0,3.402,0.432,5.778
dish_1567023161,imagery/realsense_overhead/dish_1567023161/rgb.png,134.0,5.028,16.524,6.124
dish_1558722370,imagery/realsense_overhead/dish_1558722370/rgb.png,79.0,3.95,1.422,0.237
dish_1561060613,imagery/realsense_overhead/dish_1561060613/rgb.png,304.0,30.939053,25.286839,11.623275
dish_1561575445,imagery/realsense_overhead/dish_1561575445/rgb.png,123.0,6.612745,1.730431,0.886118
dish_1559060055,imagery/realsense_overhead/dish_1559060055/rgb.png,81.0,6.48,0.567,0.243
dish_1558381840,imagery/realsense_overhead/dish_1558381840/rgb.png,69.0,0.0,21.389999,2.484
dish_1562873416,imagery/realsense_overhead/dish_1562873416/rgb.png,119.0,5.117,3.808,2.499
dish_1558381708,imagery/realsense_overhead/dish_1558381708/rgb.png,53.0,3.71,0.954,0.053
dish_1563553780,imagery/realsense_overhead/dish_1563553780/rgb.png,167.0,23.808483,25.768,42.536613
dish_1561661806,imagery/realsense_overhead/dish_1561661806/rgb.png,89.0,9.825473,16.235809,8.40041
dish_1563222800,imagery/realsense_overhead/dish_1563222800/rgb.png,146.0,17.928291,30.328045,11.604419
dish_1568060461,imagery/realsense_overhead/dish_1568060461/rgb.png,304.0,13.800014,34.890255,20.058874
